seq,Lab,Test Date,Trace/ID,Trace/ID_1,Test_Description,config,Voc,Ibf,gap_mm,D_mm,t,width_in,height_in,depth_in,Iameas,IEAve,IEmeas,IErate
267,2.7kV_Kinetrics,40763,K-015430-144,K-015430-144,HOA-20-6-4.5-36,HOA,2.71,19.14,114.3,914.4,99.5,open air,,open air,18.08280048,2.428571429,2.62,26.331658291457288
268,2.7kV_Kinetrics,40763,K-015430-145,K-015430-145,HOA-20-12-4.5-36,HOA,2.71,19.14,114.3,914.4,200.0,open air,,open air,18.10825764,4.457142857,4.77,23.849999999999998
269,2.7kV_Kinetrics,40763,K-015430-146,K-015430-146,HOA-20-6-4.5-27,HOA,2.71,19.14,114.3,685.8,99.83333333,open air,,open air,18.0510802,3.985714286,4.67,46.77796327368207
270,2.7kV_Kinetrics,40763,K-015430-147,K-015430-147,HOA-20-12-4.5-27,HOA,2.71,19.14,114.3,685.8,200.0,open air,,open air,18.10308496,7.857142857,8.92,44.6
271,2.7kV_Kinetrics,40763,K-015430-148,K-015430-148,HOA-20-6-4.5-18,HOA,2.71,18.274,114.3,457.2,100.1666667,open air,,open air,18.04921571,8.642857143,10.8,107.82029946495166
272,2.7kV_Kinetrics,40763,K-015430-149,K-015430-149,HOA-20-12-4.5-18,HOA,2.71,19.14,114.3,457.2,200.0,open air,,open air,18.17948032,17.14285714,21.6,108.00000000000001
273,2.7kV_Kinetrics,40764,K-015430-150,K-015430-150,HOA-30-6-4.5-36,HOA,2.73,32.83,114.3,914.4,99.83333333,open air,,open air,30.28804588,4.7,5.02,50.283806345585425
274,2.7kV_Kinetrics,40764,K-015430-151,K-015430-151,HOA-30-12-4.5-36,HOA,2.73,32.83,114.3,914.4,200.0,open air,,open air,30.29121299,8.785714286,9.49,47.449999999999996
275,2.7kV_Kinetrics,40764,K-015430-152,K-015430-152,HOA-30-6-4.5-27,HOA,2.73,30.302,114.3,685.8,100.1666667,open air,,open air,30.29009584,7.5,8.75,87.35440928873398
276,2.7kV_Kinetrics,40764,K-015430-153,K-015430-153,HOA-30-12-4.5-27,HOA,2.73,32.83,114.3,685.8,200.0,open air,,open air,30.13413375,16.52857143,19.4,96.99999999999999
277,2.7kV_Kinetrics,40764,K-015430-154,K-015430-154,HOA-30-6-4.5-18,HOA,2.73,32.83,114.3,457.2,99.83333333,open air,,open air,30.17519758,15.82857143,20.6,206.34390651774103
278,2.7kV_Kinetrics,40764,K-015430-155,K-015430-155,HOA-30-12-4.5-18,HOA,2.73,32.83,114.3,457.2,200.0,open air,,open air,30.17780374,35.28571429,47.0,235.0
279,2.7kV_Kinetrics,40701,K-015430-005,K-015430-005,VCB-10-6-3-42,VCB,2.71,9.673,76.2,1047.75,101.6666667,26,26.0,26,9.321306343,0,0.0,0.0
280,2.7kV_Kinetrics,40701,K-015430-006,K-015430-006,VCB-10-6-3-42,VCB,2.71,9.62,76.2,1047.75,101.6666667,26,26.0,26,9.311412094,0.671428571,0.85,8.36065573496372
281,2.7kV_Kinetrics,40701,K-015430-007,K-015430-007,VCB-10-12-3-42,VCB,2.71,9.437,76.2,1047.75,201.6666667,26,26.0,26,9.304687903,1.828571429,2.2,10.909090907287753
282,2.7kV_Kinetrics,40701,K-015430-008,K-015430-008,VCB-10-6-3-33,VCB,2.71,9.623,76.2,838.2,102.3333333,26,26.0,26,9.290471497,1.242857143,1.42,13.876221502891276
283,2.7kV_Kinetrics,40701,K-015430-009,K-015430-009,VCB-10-12-3-33,VCB,2.71,9.423,76.2,838.2,201.6666667,26,26.0,26,9.291910089,2.9,3.48,17.256198344255175
284,2.7kV_Kinetrics,40701,K-015430-010,K-015430-010,VCB-10-6-3-24,VCB,2.71,9.56,76.2,609.6,102.0,26,26.0,26,9.26163602,1.7,2.21,21.666666666666668
285,2.7kV_Kinetrics,40701,K-015430-011,K-015430-011,VCB-10-12-3-24,VCB,2.71,9.472,76.2,609.6,201.6666667,26,26.0,26,9.290932887,3.442857143,4.8,23.801652888627824
286,2.7kV_Kinetrics,40701,K-015430-Cal-004,K-015430-Cal-004,VCB-20-6-3-24 ,VCB,2.71,19.1,76.2,609.6,141.6666667,26,26.0,26,19.0995852,0,0.0,0.0
287,2.7kV_Kinetrics,40701,K-015430-012,K-015430-012,VCB-20-6-3-24,VCB,2.71,18.645,76.2,609.6,102.6666667,26,26.0,26,18.5237587,3.471428571,4.52,44.02597401167988
288,2.7kV_Kinetrics,40701,K-015430-013,K-015430-013,VCB-20-12-3-24,VCB,2.71,18.839,76.2,609.6,201.6666667,26,26.0,26,18.70226419,6.2,8.58,42.54545453842224
289,2.7kV_Kinetrics,40701,K-015430-014,K-015430-014,VCB-20-6-3-33,VCB,2.71,18.854,76.2,838.2,103.3333333,26,26.0,26,18.69587844,2.085714286,3.42,33.096774204224765
290,2.7kV_Kinetrics,40701,K-015430-015,K-015430-015,VCB-20-12-3-33,VCB,2.71,18.855,76.2,838.2,203.3333333,26,26.0,26,18.73001719,5.216666667,5.85,28.770491807995164
291,2.7kV_Kinetrics,40701,K-015430-016,K-015430-016,VCB-20-6-3-42,VCB,2.71,18.854,76.2,1047.75,103.3333333,26,26.0,26,18.72148983,1.1,1.19,11.516129035972943
292,2.7kV_Kinetrics,40701,K-015430-017,K-015430-017,VCB-20-12-3-42,VCB,2.71,18.828,76.2,1047.75,203.3333333,26,26.0,26,18.67157867,3.357142857,3.98,19.573770495012095
293,2.7kV_Kinetrics,40701,K-015430-018,K-015430-018,VCBB-20-6-3-42,VCBB,2.71,19.56,76.2,1047.75,102.6666667,26,26.0,26,18.74303089,1.214285714,1.967142857,19.160482367155687
294,2.7kV_Kinetrics,40701,K-015430-019,K-015430-019,VCBB-20-12-3-42,VCBB,2.71,19.112,76.2,1047.75,203.3333333,26,26.0,26,18.69573445,3.114285714,5.045142857,24.812177989313472
295,2.7kV_Kinetrics,40701,K-015430-020,K-015430-020,VCBB-20-6-3-33,VCBB,2.71,19.493,76.2,838.2,102.6666667,26,26.0,26,18.68513432,1.557142857,2.522571429,24.57050092384075
296,2.7kV_Kinetrics,40701,K-015430-021,K-015430-021,VCBB-20-12-3-33,VCBB,2.71,19.018,76.2,838.2,203.3333333,26,26.0,26,18.60349493,4.4,7.128,35.05573771066488
297,2.7kV_Kinetrics,40701,K-015430-022,K-015430-022,VCBB-20-6-3-24,VCBB,2.71,19.606,76.2,609.6,102.6666667,26,26.0,26,18.68747121,3.466666667,5.616,54.70129868353854
298,2.7kV_Kinetrics,40703,K-015430-023,K-015430-023,VCBB-20-12-3-24,VCBB,2.71,19.205,76.2,609.6,203.3333333,26,26.0,26,18.75774194,8.042857143,13.02942857,64.07915691214413
299,2.7kV_Kinetrics,40702,K-015430-Cal-005,K-015430-Cal-005,VCBB-30-6-3-42 ,VCBB,2.73,32.79,76.2,1047.75,116.6666667,26,26.0,26,31.68959502,0,0.0,0.0
300,2.7kV_Kinetrics,40702,K-015430-024,K-015430-024,VCBB-30-6-3-42,VCBB,2.73,32.764,76.2,1047.75,105.6666667,26,26.0,26,31.80403177,2.785714286,4.5198,42.77413247862015
